item_id,description,manufacturer_name
AF730HDG-0500,"5"" GAL LAT/LONG CLAMP",ANV
AF730HDG-0600,"6"" GAL LAT/LONG CLAMP",ANV
AF730HDG-0800,"8"" GAL LAT/LONG CLAMP",ANV
AF730HDG-1000,"10"" GAL LAT/LONG CLAMP",ANV
AF730HDG-1200,"12"" GAL LAT/LONG CLAMP",ANV
AF730SS-0100,"1"" 316SS LAT/LONG CLMP",ANV
AF730SS-0125,"11/4"" 316SS LAT/LONG CLMP",ANV
AF730SS-0150,"11/2"" 316SS LAT/LONG CLMP",ANV
AF730SS-0200,"2"" 316SS LAT/LONG CLMP",ANV
AF730SS-0250,"21/2"" 316SS LAT/LONG CLMP",ANV
AF730SS-0300,"3"" 316SS LAT/LONG CLMP",ANV
AF730SS-0400,"4"" 316SS LAT/LONG CLMP",ANV
AF730SS-0500,"5"" 316SS LAT/LONG CLMP",ANV
AF730SS-0600,"6"" 316SS LAT/LONG CLMP",ANV
AF730SS-0800,"8"" 316SS LAT/LONG CLMP",ANV
AF735-0250,"21/2"" PLN LAT BRACE PIPE",ANV
AF735-0300,"3"" PLN LAT BRACE PIPE",ANV
AF735-0400,"4"" PLN LAT BRACE PIPE",ANV
AF735-0600,"6"" PLN LAT BRACE PIPE",ANV
AF735-0800,"8"" PLN LAT BRACE PIPE",ANV
AF735EG-0250,"21/2"" EG LAT BRACE PIPE",ANV
AF735EG-0300,"3"" EG LAT BRACE PIPE",ANV
AF735EG-0400,"4"" EG LAT BRACE PIPE",ANV
AF735EG-0600,"6"" EG LAT BRACE PIPE",ANV
AF735EG-0800,"8"" EG LAT BRACE PIPE",ANV
AF772-A-12,"TYPE A 12"" ADJ BEAM ATTCH",ANV
AF772-A-14,"TYPE A 14"" ADJ BEAM ATTCH",ANV
AF772-A-17,"TYPE A 17"" ADJ BEAM ATTCH",ANV
AF772-A-9,"TYPE A 9"" ADJ BEAM ATTCH",ANV
AF772-B-12,"TYPE B 12"" ADJ BEAM ATTCH",ANV
AF772-B-14,"TYPE B 14"" ADJ BEAM ATTCH",ANV
AF772-B-17,"TYPE B 17"" ADJ BEAM ATTCH",ANV
AF772G-A-12,"TYPE A 12"" ADJ BEAM ATTCH GALV",ANV
AF772G-A-14,"TYPE A 14"" ADJ BEAM ATTCH GALV",ANV
AF772G-A-17,"TYPE A 17"" ADJ BEAM ATTCH GALV",ANV
AF772G-A-9,"TYPE A 9"" ADJ BEAM ATTCH GALV",ANV
AF772G-B-12,"TYPE B 12"" ADJ BEAM ATTCH GALV",ANV
AF772G-B-14,"TYPE B 14"" ADJ BEAM ATTCH GALV",ANV
AF772G-B-17,"TYPE B 17"" ADJ BEAM ATTCH GALV",ANV
AF773,3/4-2 GALV SURG RESTRAINR,ANV
AF778,BAR JOIST BEAM ATTACH,ANV
AF778G,BAR JOIST BEAM ATTACH GALV,ANV
AF779-1,SZ#1 3/8 BOLT (2)1/2 PLN ADPTR,ANV
AF779-2,SZ#2 1/2 BOLT (2)1/2 PLN ADPTR,ANV
AF779-3,SZ#3 1/2 BOLT (2)5/8 PLN ADPTR,ANV
AF779-4,SZ#4 1/2 BOLT (2)3/4 PLN ADPTR,ANV
AF779G-1,SZ#2 3/8BOLT (2)1/2 GALV ADPTR,ANV
AF779G-2,SZ#2 1/2BOLT (2)1/2 GALV ADPTR,ANV
AF779G-3,SZ#3 1/2BOLT (2)5/8 GALV ADPTR,ANV
AF779G-4,SZ#4 1/2BOLT (2)3/4 GALV ADPTR,ANV
AFC-100,FIRE ALARM CNTRL PANEL 100PT,POT
AFC-1000,FIRE ALARM CNTRL PANEL 1270PT,POT
AFC-50,FIRE ALARM CONTROL PANEL,POT
AG10,"AIRGAP FOR VERT8-10"" WILKIN",WIL
AG12,"AIRGAP FOR VERT 11/4-2"" WILKIN",WIL
AG13,"AIR GAP FOR VERT 4""-6"" WILKINS",WIL
AG14,"AIR GAP FOR VERT 8-10"" WILKINS",WIL
AG4,"AIR GAP FOR HORZ 3/4-1"" WILKIN",WIL
AG5,AIR GAP FOR HORZ 11/4-2 WILKIN,WIL
AG6,AIR GAP FOR HORZ 21/2-6 WILKIN,WIL
AG7,"AIR GAP FOR HORZ 8-10""",WIL
AG9,AIR GAP FOR VERT 21/2-6 WILKIN,WIL
AG-BFD,"2""-4""  AIR GAP FOR DERINGER",BFD
AG-BFDL,"6""-8"" AIR GAP FOR DERINGER",BFD
AGD-4A1,"AIR GAP RP4A 1/2"" - 1""",CON
AGD-4A112,"AIR GAP RP4A 1-1/4"" - 1-1/2""",WAT
AGD-4A2,"AIR GAP RP4A 2""",WAT
AGD-4A6,"AIR GAP RP4A 2 1/2"" - 6""",CON
AGD-4A8,"AIR GAP RP4A 8""",CON
AK620,PRESSURE SWITCH FOR F-1,GAS
AKM-L-3X,KOBRA SELF-OSCILLATING MONITOR,KCA
AL1250-D,ALUM 33 1/2 SURFACE CAB DUO,GUA
AL1350-A,SURFCE MNT ALUM CAB FULL GLAS,GUA
AL1520-A,32X38X8 ALUM REC CAB GLASS PNL,GUA
AL1810-A,ALUM REC CAB FG/DOOR TEMPERED,PTR
AL1810-A-10,RECESSED VLV CAB GLASS PANEL,PTR
AL1810-F,ALUM FLUSH SOLID RECESS CAB,PTR
AL1830-F,SEMI-REC CABINET W/SOLID PNL,GUA
AL1840-V,SEMI-REC CAB W/OPT PNL DR ALUM,GUA
AL1850-A,EXT CAB 13X27-1/2X6 SURF MNT,GUA
AL1850-F,SURFACE CABINET W/SOLID PNL DR,GUA
AL2030-V,18X18VLV CAB VERT DUO ALUM DR,GUA
AL2040-ASL,18X18VLV CAB ALUM CLEAR DOOR,GUA
AL2050-F,ALUM SURFACE CAB W/SOLID PNL,GUA
AL2250-A-NS,EXT CAB ALUM CLEAR FULL GLASS,GUA
AL2420-V,30X30X12A HOSE REEL CAB VERT,GUA
AL2450-F,HSE REEL CAB ALUM SOLID DOOR,GUA
ALFR1840-A,EXT CAB 91/2X24X6 SEMI-REC MNT,GUA
ALFR2020-A,FR VLV CAB FG ACRYLIC 3/8TRIM,GUA
AMD1,AIR MTNS DEVICE TANK MTD COMP,GEN
AMD2,AIR MAINTENANCE DEVICE,GEN
AN7722-3A-0200,"2 NYLN,
AN7722-3A-0250,21/2 NYLN",
AN7722-3A-0300,"3  NYLN,
AN7722-3A-0300-CST,3  NYLN",COSTCO
AN7722-3A-0400,"4  NYLN,
AN7722-3A-0400-CST,4  NYLN",COSTCO
AN7722-3A-0500,"5  NYLN,
AN7722-3A-0600,6  NYLN",
AN7722-3A-0600-CST,"6  NYLN,COSTCO
AN7722-3A-0800,8  NYLN",
AN7722-3A-0800-CST,"8  NYLN,COSTCO
AN7722-3A-1000,10 NYLN",
AN7722-3A-1000-CST,"10 NYLN,COSTCO
AN7722-3A-1200,12 NYLN",
ANGEL-0250252000,ANGLE 2-1/2X2-1/2X1/4X20',TRS
AP1212W,ACCESS PANEL 12X12 PRIME WHT,SAM
AP1218,ACCESS PANEL 12X18 GRAY FLUSH,SAM
AP1224,ACCESS PANEL 12X24 GRAY FLUSH,SAM
AP1224W,ACC PANEL 12X24 WHT FL TM CAM,SAM
AP1236W,ACCESS PANEL 12X36 WHITE FLUSH,SAM
AP14,INTAKE FILTER LUBRICATED COMP,GEN
AP1414,ACCESS PANEL 14X14 GRAY FLUSH,SAM
AP1414C,ACCESS PANEL 14X14 GRAY W/CAM,SAM
AP1414W,ACCESS PANEL 14X14 WHITE FLUSH,SAM
AP1424,ACCESS PANEL FIRE RATED 14X24,SAM
AP1424CW,ACCESS PANEL 14X24 WHITE W/CAM,SAM
AP1428CW,ACCESS PANEL 14X28 WHITE W/CAM,SAM
AP1616,SMT 16 x 16 ACCESS PANEL- GRAY,SAM
AP1636W,ACCESS PANEL 16X36 WHITE FLUSH,SAM
AP2430,24x30 ACCESS PANEL- GRA,SAM
AP3636,ACCESS PANEL 36X36 WHITE FLUSH,SAM
AP88,ACCESS PANEL 8 X 8 WHITE FLUSH,SAM
APC01Q,1 QT. COMPRESSOR OIL,GEN
APCX51-02-000,AUTO TANK DRAIN KIT,GEN
APL-90,ALARM POINT LOCATOR METER ADPT,PRT
APRV,1/2 ADJ PRES RELIEF 50-175PSI,WAT
AR10130UL-25,AIR LINE REGULATOR ON AMD-1,GEN
AR111B-3000-2,"1/4"" BRASS REGULATOR",GEN
AR44200UL-25,REGULATOR FOR AMD-1,GEN
ARC-100,FIRE ALRM CNTRL PNL RELEASNG,POT
ARC-100-PNL,REPLACEMENT BOARD ARC-100,POT
ARK-0425480,"10"" LF-ARK 5000CIV-RT",AME
ARK-7010016,"2.5-4"" C200A/C300A CK1 ARK",AME
ARK-7010018,"2.5-4"" C200A/C300A CK2 ARK",AME
ARM-44,RELAY MODULE PFC-4410 PANEL,POT
ARM-LP0110-RT,LOW PROFILE TANK 110 GALLON,GEN
ARM-LP0200-RT,LOW PROFILE TANK 200 GALLON,GEN
ARM-LP0300,LOW PROFILE TANK 300 GALLON,GEN
ARM-VT0105,VERTICAL TANK 105 GALLON,GEN
ARM-VT0135,VERTICAL TANK 135 GALLON,GEN
ARM-VT0225,VERTICAL TANK 225 GALLON,GEN
ARM-VT0300,VERTICAL TANK 300 GALLON,GEN
ARM-VT0500,VERTICAL TANK 500 GALLON,GEN
ARTFC,FILL CUP FOR ARROW TANK,ART
AS100BTB,15/8x15/8 BTB STRUT 20'PREGAL,BLS
AS100BTB20-PGV,AS100 BTB-20 PGV WELD CHANNEL,ANV
AS100EH10,1 5/8 X 3 1/4 GRN STRUT EH 10',ANV
AS100EH20,1 5/8 x 3 1/4 GRN STRUT EH 20',ANV
AS100EHG10,1 5/8X3 1/4 STRUT EH 10' GALV,TOL
AS100EHG20,1 5/8X3 1/4 STRUT EH 20' GALV,ANV
AS100EHGBTB10,1-5/8x3-1/4 GLV BTB STRUT 10',BLS
AS100S20-GRN,1-5/8X3-1/4 GRN STRUT 20' LS,ANV
AS1100-0100,1 RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-0125,11/4RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-0150,11/2RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-0200,2 RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-0250,21/2 RGD STL CNDUIT&PIPE CLMPG,ANV
AS1100-0300,3 RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-0350,31/2RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-0400,4 RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-0500,5 RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-0600,6 RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-0800,8 RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-1000,10 RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-1200,12 RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-38,3/8 RGD STL CNDUIT&PIPE CLMPE,ANV
AS1100-50,1/2 RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100-75,3/4 RGD STL CNDUIT&PIPE CLMPEG,ANV
AS1100SS-0100,"1"" 304SS RGD STL CNDUIT CLAMP",ANV
AS1100SS-0150,"1.5"" 304SS RGD STL CNDUIT CLMP",ANV
AS1100SS-0600,"6"" 304SS RGD STL CNDUIT CLAMP",ANV
AS150BTB10-PGV,1-5/8X4-7/8 GLV BTB STRUT 10',ANV
AS150EH20,1-5/8x2-7/16 GRN STRUT EH 20',ANV
AS150EHG20,1 5/8X2 7/16 STRUT EH 20' GALV,ANV
AS200-10,AS200 GRN STRUT 100' BNDL,ANV
AS200BTB,15/8x31/4 BTB STRUT 10'PREGALV,ANV
AS200BTB10-GRN,1-5/8X1-5/8 GRN BTB STRUT 10',ANV
AS200BTB20-PGV,1-5/8X1-5/8 GLV BTB STRUT 20',ANV
AS200EH10,1-5/8x1-5/8 GRN STRUT EH 10',ANV
AS200EH20,1 5/8 x 1 5/8 GRN STRUT EH 20',ANV
AS200EH-20,AS200-20 HDG EH CHANNEL,ANV
AS200EHBTB20,1-5/8X3-1/4X20 BTB EH STRUT GR,ANV
AS200EHG10,1-5/8 x 1-5/8 STRUT EH 10'GALV,BLS
AS200EHG20,1 5/8X1 5/8 STRUT EH 20' GALV,ANV
AS200S10,15/8X15/8 GRN STRUT SLOTS 10',ANV
AS200S20,15/8x15/8 GRN STRUT SLOTS 20',ANV
AS200SLD10,"1-5/8"" SOLID UNISTRUT EG",ANV
AS200SS-20,AS200-20 304SS CHANNEL,ANV
AS203-375,3/8 LINKED EYELET W/STUD,ANV
AS203-50,1/2 LINKED EYELET W/STUD,ANV
AS209-EG-38,"3/8"" EG FLAT WASHER",ANV
AS210BTB-20,"1-5/8""BTB 14G WELDED CHANEL PG",ANV
AS211EG-37,"3/8"" EG LOCK WASHER",ANV
AS211EG-50,"1/2"" EG LOCK WASHER",ANV
AS2190,EG FLAT CORNER CONECTR,ANV
AS2520EG,TWO HOLE ADJUSTMENT ANGLE EG,ANV
AS2545EG,SLOTTED 90 ANGLE EG,ANV
AS2651T1,EG BEAM CLAMP,ANV
AS2651T1-HDG,HDG BEAM CLAMP,ANV
AS2651T2,EG BEAM CLAMP LARGE,ANV
AS2651T3,EG BEAM CLAMP LARGE,ANV
AS2654,COLUMN ATTACHMENT - GRN,ANV
AS270-0100,"1"" EG CONDUIT CLAMP",ANV
AS270-0200,"2"" EG CONDUIT CLAMP",ANV
AS3013EG,1-HOLE SNGL COLUMN BASE EG,ANV
AS3025,EG POST BASE,ANV
AS3033,GREEN POST BASE,ANV
AS3033EG,EG POST BASE,ANV
AS3049EG,2-HOLE SLOTTED 90 CONNECTOR,ANV
AS3064EG,EG DBL COL POST BASE,ANV
AS3126-0100,"1"" PIPE STRAP EG",ANV
AS3126-0125,"1 1/4"" PIPE STRAP EG",ANV
AS3126-0150,"1 1/2"" PIPE STRAP EG",ANV
AS3126-0200,"2"" PIPE STRAP EG",ANV
AS3126-0250,"2 1/2"" PIPE STRAP EG",ANV
AS3126-0300,"3"" PIPE STRAP EG",ANV
AS3126-0400,"4"" PIPE STRAP EG",ANV
AS3126-0600,"6"" PIPE STRAP EG",ANV
AS3138-0100,1 EG PARALLEL PIPE CLMP,ANV
AS3138-0125,1-1/4 EG PARALLEL PIPE CLMP,ANV
AS3138-0150,1-1/2 EG PARALLEL PIPE CLMP,ANV
AS3138-0200,2 EG PARALLEL PIPE CLMP,ANV
AS3138-0250,2-1/2 EG PARALLEL PIPE CLMP,ANV
AS3138-0300,3 EG PARALLEL PIPE CLMP,ANV
AS3138-0350,3-1/2 EG PARALLEL PIPE CLMP,ANV
AS3138-0400,4 EG PARALLEL PIPE CLMP,ANV
AS3138-38,3/8 EG PARALLEL PIPE CLMP,ANV
AS3138-50,1/2 EG PARALLEL PIPE CLMP,ANV
AS3138-75,3/4 EG PARALLEL PIPE CLMP,ANV
AS3373,UNIVERSAL ANGLE BRACKET EG,ANV
AS500EH10,13/16x1-5/8 GRN STRUT EH 10',ANV
AS51-0100,"1"" KORN CLAMP RIGHT ANGLE",ANV
AS51-0125,"1-1/4"" KORN CLAMP RIGHT ANGLE",ANV
AS51-0150,"1-1/2"" KORN CLAMP RIGHT ANGLE",ANV
AS51-0200,"2"" RGHT ANGL PIPE CLMP EG",ANV
AS51-0250,"2-1/2"" RGHT ANGL PIPE CLMP EG",ANV
AS51-0300,"3"" RGHT ANGL PIPE CLMP EG",ANV
AS51-0400,"4"" RGHT ANGL PIPE CLMP EG",ANV
AS51-75,"¾"" RGHT ANGL PIPE CLMP EG",ANV
AS51EG-0100,1 KORN CLMP GLV RIGHT ANGLE,ANV
AS51EG-0125,11/4 KORN CLMP GLV RIGHT ANGLE,ANV
AS51G-0250,21/2 KORN CLMP RIGHT ANGLE GLV,ANV
AS520EH10,1-5/8 x 13/16 GRN STRUT EH 10,ANV
AS520EH10-PGV,AS520 EH-10 PGV CHANNEL,ANV
AS520EH20-PGV,AS520 EH-20 PGV CHANNEL,ANV
AS6024-37-0200,3/8 X 2 EG HEX HD CAP SCREW,ANV
AS6024-37-75,3/8 X 3/4 EG HEX HD CAP SCREW,ANV
AS603,TWO HOLE END ANGLE,ANV
AS604,2-HOLE CORNER ANGLE BRKT EG,ANV
AS605EG,EG 3 HOLE CORNER ANGLE,ANV
AS607EG,EG 4 HOLE CORNER ANGLE,ANV
AS6153-0200,"2"" RED PLAS SAFETY END CAP",ANV
AS619-25,AS619-1/4  EG SQUARE WASHER,ANV
AS619-37,AS619-3/8  EG SQUARE WASHER,ANV
AS619-50,AS619-1/2  EG SQUARE WASHER,ANV
AS619-62,AS619-5/8  EG SQUARE WASHER,ANV
AS619-75,AS619-3/4  EG SQUARE WASHER,ANV
AS619-87,AS619-7/8  EG SQUARE WASHER,ANV
AS624EG-45,45 DEG 2HOLE CLSD ANG CONN EG,ANV
AS651-0600,"6"" REVERSIBLE STRUT BRACKET EG",ANV
AS651-1200,"12"" REVERSIBLE STRUT BRKT EG",ANV
AS651-1800,"18"" REVERSIBLE STRUT BRACKET E",ANV
AS651-2400,"24"" REVERSIBLE STRUT BRACKET E",ANV
AS7,FIRE SPK VAL DO NOT CLOSE,FPP
AS714EG,EG TEE PLATE,ANV
AS718EG,EG FLAT ANGLE PLATE,ANV
AS809-18-EG,EG DBL CHANNEL BRACKET,ANV
AS83-EG-38,"3/8"" EG HEX NUT",ANV
AS855-EG-1,GALV ANGULAR I WINDW CLAMP,ANV
AS888EG,4 HOLE SPLICE PLATE EG,ANV
AS926-12,STRUT BRACE EG,ANV
AS926-24,"24"" EG STRUT BRACE",ANV
AS9400EG,EG ADJUSTABLE BASE,ANV
ASA-25-62,ASA-25-62AN SLEEVE ANCHOR,TOL
ASC36CRFD-24321AD,"36 CLNRM WIRE DUCT,36 CLNRM WIRE DUCT",
ASC72CRFD-24321AD,"72 CLNRM WIRE DUCT,72 CLNRM WIRE DUCT",
ASC72CRFD-E-24321AD,72 CLNRM WIRE DUCT EL PIH 3021,FLE
ASD-CLEAN-KIT,ASD CLEAN OUT KIT,D-M
ASD-TP-KIT,ASD TEST POINT KIT,D-M
ASHH-24SMR,ASHH-24SMR AMP SPKR RED,POT
ASLS-37,3/8 EG W/LNG SPRING CLAMP NUT,ANV
ASLS-50,"1/2"" LNG SPRNG CLMP NUT EG",ANV
ASNS-1024,5/16-18 STRUT NUT W/O SPRING,ANV
ASNS-37,"3/8"" STRUT NUT W/O SPRING EG",ANV
ASNS-50,"1/2"" STRUT NUT W/O SPRING",ANV
ASNS-62,ASNS-5/8 EG W/O SPRNG CLMP NUT,ANV
ASNS-75,"3/4"" STRUT NUT W/O SPRING EG",ANV
ASRS-37,"3/8"" STRUT NUT W/ SPRING EG",ANV
ASRS-50,"1/2"" STRUT NUT W/ SPRING EG",ANV
ASRS-75,"3/4"" STRUT NUT W/ SPRING EG",ANV
AT670,GAST MOUNTING BRAKET AT670,GAS
ATB-37-300,"3/8"" X 3"" TOGGLE BOLT",BLS
ATC-1,SINGLE ZONE TEST CONTROL,POT
ATC-4,FOUR ZONE TEST CONTROL,POT
ATM-37,3/8 POWERS SELF TAP SCREW,TOL
ATPS,AUTO-TEST PRESSURE SWITCH,POT
AUTOSPRINK PL,AUTOSPRINK PLATINUM,MCD
AV5-250F,2 1/2 FNPT X MNST ANGLE VLV RB,GUA
AVSM-R,AVSM-R SYNC MODULE RED,POT
AWA-37-275,3/8 X 2 3/4 WEDGE ANCHOR,TOL
AWA-62-450,5/8 X 4 1/2 WEDGE ANCHOR,TOL
AWSD-37-300,3/8x3 POWERS WEDGE ANCHOR,TOL
AWSD-37-350,3/8x31/2 POWERS WEDGE ANCHOR,TOL
AWSD-37-375,3/8x33/4 POWERS WEDGE ANCHOR,TOL
AWSD-37-500,3/8x5 POWERS WEDGE ANCHOR,TOL
AWSD-50-375,1/2x33/4 POWERS WEDGE ANCHOR,TOL
AWSD-50-450,1/2X41/2 POWERS WEDGE ANCHOR,TOL
AWSD-50-550,1/2x51/2 POWERS WEDGE ANCHOR,TOL
AWSD-50-700,1/2x7 POWERS WEDGE ANCHOR,TOL
AWSD-62-475,5/8x43/4 POWERS WEDGE ANCHOR,TOL
AWSD-62-500,5/8x5 POWERS WEDGE ANCHOR,TOL
AWSD-62-600,5/8x6 POWERS WEDGE ANCHOR,TOL
AWSD-62-700,5/8x7 POWERS WEDGE ANCHOR,TOL
AWSD-75-550,3/4x51/2 POWERS WEDGE ANCHOR,TOL
AWSD-75-625,3/4x61/4 POWERS WEDGE ANCHOR,TOL
AWSD-75-700,3/4x7 POWERS WEDGE ANCHOR,TOL
AZ207TF3LKLF,"1/2""FIPx3/4"" LOOSE KEY HOSE",A1D
B04420127,EOL W/SOLENOID/GAUGE,RTX
B04420128,EOL W/MAN REL/GAUGE,RTX
B07004500,FM200 3 LB DLP SYS,RTX
B07004501,FM200 7 LB DLP SYS,RTX
B07010208,"VLV ASSY 3LB (1"") FM200",RTX
B07010303,"VLV ASSY 7/14LB (1.5"") FM200",RTX
B07014500,FM200 3 LB SYS,RTX
B07014501,FM200 7 LB SYS,RTX
B07014502,FM200 14 LB SYS,RTX
B07014511-PS,SSP1230 14LB ILP W/PRES SWITCH,RTX
B07502004,N2 CHARGING BOTTLE/VALVE,RTX
B07502005,ILP DEMO/FILL KIT,RTX
B07800002,"328 FT - SENSOR TUBING,328 FT - SENSOR TUBING",
B07800017,"25 FT - SENSOR TUBING,25 FT - SENSOR TUBING",
B07800018,"50 FT - SENSOR TUBING,50 FT - SENSOR TUBING",
B07800019,"100 FT - SENSOR TUBING,100 FT - SENSOR TUBING",
B07800200,"328 FT -UV SENSOR TUBING,328 FT -UV SENSOR TUBING",
B07800203,"25 FT - UV SENSOR TUBING,25 FT - UV SENSOR TUBING",
B07800204,"50 FT - UV SENSOR TUBING,50 FT - UV SENSOR TUBING",
B07800205,"100 FT -UV SENSOR TUBING,100 FT -UV SENSOR TUBING",
B07810005,QC TUBE PRESSURIZING ADPT,RTX
B07810026,EOL ADPT W/GAUGE,RTX
B07830005,THROUGH PANEL FASTENER,RTX
B07831000,"MALE ST CPL - G 1/8"" OFF VALVE",RTX
B07831003,"MALE T - G 1/8"" OFF VALVE",RTX
B07831006,ELBOW - QC,RTX
B07831007,T CONNECTION - QC,RTX
B07831008,"MALE ELBOW - G 1/8"" OFF VALVE",RTX
B07831010,STRAIGHT COUPLING - QC,RTX
B07850001,TUBE CUTTER,RTX
B07850006,"AUDBLE ALARM,AUDBLE ALARM",
B07850008,"AUDIBLE ALARM,AUDIBLE ALARM",
B07860000,CLIP FOR SENSOR TUBE ATTACH,RTX
B07860001,THROUGH PANEL PROTECTOR,RTX
B07860002,CLIP FOR TUBE ATTACH,RTX
B07860005,CBL BNDR STRIP/SNSR TUBE ATTCH,RTX
B08-A-000,DEOX - HP REGULATOR,S-T
B104ZN,"4 HOLE CORNER ANGLE,4 HOLE CORNER ANGLE",
B10C12.1,"SAFETY VALVE DIA. 1/2"" BSP",VIK
B11-120GLV,SINGLE UNISTRUT GLV,TOL
B115GRN,4 HOLE CORNER ANGLE GRN,BLS
B115ZN,4 HOLE CORNER ANGLE ZINC,BLS
B116LP,SMOKE DETECTOR BASE 2WIR 24VDC,NOT
B11SH-120GLV,3-1/4X1-5/8 GLV SLOTTED STRT,TOL
B11SH-240GLV,SNGL STRUT EH 20' GALV,TOL
B11SHGRN20,1 5/8 X 1 3/4 12GA CHANNEL 20',BLS
B12-10-PLN,B12 10' STRUT PLAIN,TOL
B12-23,B12-23 3/4 DURAGREEN STRUT,BLS
B129-ZN,B129 2 HOLE SPLICE PLATE ZN,TOL
B13D-120/315,1 1/2 HP RESIDENTIAL PUMP ONLY,CBM
B13D-120/530,3 HD RESIDENTIAL PUMP ONLY,CBM
B13D-200/320,2 HD RESIDENTIAL PUMP ONLY,CBM
B13D-200/530,3 HD RESIDENTIAL PUMP ONLY,CBM
B13D-70/17,3/4 HP RESIDENTIAL PUMP ONLY,CBM
B13D-70/310,1 HP RESIDENTIAL PUMP ONLY,CBM
B13D-70/515,1 1/2 HP RESIDENTIAL PUMP ONLY,CBM
B154-HDG,B154 2 HOLE OPEN ANG HDG,TOL
B154-SS6,B154 2 HOLE OPEN ANG SS316,TOL
B162ZN,2 HOLE 30D OPEN ANGLE,TOL
B2000ZN,B2000 ZN 3/8EMT CLAMP,TOL
B200ZN,B200 SQ WASHER ZN (5/16),TOL
B2012,"1-1/2"" PIPE AND CONDUIT CLAMP",BLS
B2013PAZN-0200,"2"" PIPE CLAMP FOR RIGD ASSY ZN",TOL
B2017,"4"" PIPE AND CONDUIT CLAMP",BLS
B201ZN,"3/8"" SQUARE WASHER 9/16",TOL
B2020-ZN,"6"" PIPE CLMP RIGID ZN",TOL
B202DZN,"1/2"" SQ WSHR NO TWIST",TOL
B202ZN,"1/2"" SQUARE WASHER 9/16",TOL
B20-A-001,BLASTOFF EARLY WARNING SYSTEM,S-T
B20-A-002I,BLASTOFF EARLY WARNING SYSTEM,S-T
B20-A-002X,BLASTOFF EARLY WARNING SYSTEM,S-T
B20-A-003,BLASTOFF EARLY WARNING SYSTEM,S-T
B212-37,B212-3/8 ZN I BM CLMP,TOL
B213-ZN,B213 ZINC CLAMP,TOL
B2140ZN,CLAMP 9 5/8 OD,TOL
B2141ZN,CLAMP 9 3/4 OD,TOL
B22-120GLV,SINGLE UNISTRIT GLV,TOL
B22-23,B22-23 3/4 DURAGREEN STRUT,BLS
B22-240GLV,SINGLE UNISTRUT GLV,TOL
B22A-120GLV,DBL UNISTRUT GLV,TOL
B22SH-120GLV,10FT SLOTTED CHNEL GALV 12 GA,TOL
B22SH-120GRN,10FT SLOTTED CHNEL GREEN 12 GA,BLS
B22SH-120YZN,1-5/8 UNISTRUT YELLOW ZINC,BLS
B22SH-240GRN,20FT SLOTTED CHNEL GREEN 12 GA,BLS
B2302-0200,"2"" 1-HOLE RIGID PIPE STRAP ZN",TOL
B2400-1,"1""PIPE STRAP ZINC",TOL
B2400-10,"10"" PIPE STRAP ZINC",TOL
B2400-112,"1-1/2"" PIPE STRAP ZINC",TOL
B2400-114,"1 1/4"" PIPE STRAP ZINC",TOL
B2400-2,"2""PIPE STRAP ZINC",TOL
B2400-212,"2-1/2"" PIPE STRAP ZINC",TOL
B2400-212SS4,"2-1/2"" PIPE STRAP SS304",TOL
B2400-212SS6,"2-1/2"" PIPE STRAP SS316",TOL
B2400-3,"3"" PIPE STRAP ZINC",TOL
B2400-312,"3 1/2"" PIPE STRAP ZINC",TOL
B2400-4,"4"" PIPE STRAP ZINC",TOL
B2400-5,"5"" PIPE STRAP ZINC",TOL
B2400-50,"1/2"" PIPE STRAP ZINC",TOL
B2400-6,"6"" PIPE STRAP ZINC",TOL
B2400-6HDG,"6"" PIPE STRAP HDG",TOL
B2400-75,"3/4"" PIPE STRAP ZINC",TOL
B2400-8,"8"" PIPE STRAP ZINC",TOL
B2501-38,"3/8""-13 CONC SPOT INS ZN B2501",TOL
B2501-50,"1/2""-13 CONC SPOT INS ZN B2501",TOL
B262,FIRE EXT CLASS K WET CHEM,KEN
B270,WATER EXTINGUISHERDE-ION1.8GAL,CRO
B280SQ-ZN,B280 SQ 4 HOLE POST BASE ZN,TOL
B281SQ-ZN,B281 SQ 4 HOLE POST BASE ZN,TOL
B3033-37,3/8 WIDE JAW UNIV BEAM CLMP PL,TOL
B3033-50,1/2 WIDE JAW UNIV BEAM CLMP PL,TOL
B3033HDG-37,3/8 WIDE JAW UNIV BEAM CLMP HD,TOL
B3033HDG-50,1/2 WIDE JAW UNIV BEAM CLMP HD,TOL
B3033HDG-62,5/8WIDE JAW UNIV BEAM CLMP HDG,TOL
